## Tue Apr 25 21:35:27 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_u91w27le --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_u91w27le --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_u91w27le/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_036452126.1	1117644.MCANPG14_00513	0.0	1104.0	COG1554@1|root,COG1554@2|Bacteria,3WT2U@544448|Tenericutes	544448|Tenericutes	G	Glycosyl hydrolase family 65 central catalytic domain	treP	-	2.4.1.64,2.4.1.8	ko:K00691,ko:K04844,ko:K05342	ko00500,ko01100,map00500,map01100	-	R01555,R02727	RC00049	ko00000,ko00001,ko01000	-	GH65	-	Glyco_hydro_65C,Glyco_hydro_65N,Glyco_hydro_65m
WP_036452128.1	1117644.MCANPG14_00508	2.77e-94	281.0	COG0637@1|root,COG0637@2|Bacteria,3WTE2@544448|Tenericutes	544448|Tenericutes	S	beta-phosphoglucomutase	pgmB	-	5.4.2.6	ko:K01838	ko00500,map00500	-	R02728,R11310	RC00408	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_036452130.1	1117644.MCANPG14_03055	1.49e-158	469.0	COG4603@1|root,COG4603@2|Bacteria,3WT29@544448|Tenericutes	544448|Tenericutes	U	Belongs to the binding-protein-dependent transport system permease family	rbsC-1	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_036452131.1	1117644.MCANPG14_03050	1.4e-123	363.0	COG1079@1|root,COG1079@2|Bacteria,3WT8Q@544448|Tenericutes	544448|Tenericutes	U	Belongs to the binding-protein-dependent transport system permease family	rbsC-2	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
WP_036452133.1	1117644.MCANPG14_03205	2.86e-247	696.0	COG0595@1|root,COG0595@2|Bacteria,3WT3K@544448|Tenericutes	544448|Tenericutes	O	hydrolase of the metallo-beta-lactamase	-	-	-	ko:K12574	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	Lactamase_B,RMMBL
WP_036452138.1	1117644.MCANPG14_03220	1.9e-53	169.0	COG0051@1|root,COG0051@2|Bacteria,3WTQ5@544448|Tenericutes	544448|Tenericutes	J	Involved in the binding of tRNA to the ribosomes	rpsJ	-	-	ko:K02946	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S10
WP_036452140.1	1117644.MCANPG14_03230	2.92e-95	285.0	COG0088@1|root,COG0088@2|Bacteria,3WT7J@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome	rplD	-	-	ko:K02926	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L4
WP_036452142.1	747682.MALL_0586	1.08e-46	155.0	COG0089@1|root,COG0089@2|Bacteria,3WTSC@544448|Tenericutes	544448|Tenericutes	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome	rplW	-	-	ko:K02892	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L23
WP_036452145.1	1034808.GIG_01755	6.5e-185	516.0	COG0090@1|root,COG0090@2|Bacteria,3WT20@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	-	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L2,Ribosomal_L2_C
WP_036452150.1	512564.MCRO_0129	1.92e-60	186.0	COG0185@1|root,COG0185@2|Bacteria,3WTPD@544448|Tenericutes	544448|Tenericutes	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA	rpsS	-	-	ko:K02965	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S19
WP_036452153.1	1117644.MCANPG14_03255	1.13e-121	350.0	COG0092@1|root,COG0092@2|Bacteria,3WT4R@544448|Tenericutes	544448|Tenericutes	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation	rpsC	-	-	ko:K02982	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KH_2,Ribosomal_S3_C
WP_036452154.1	1117644.MCANPG14_03260	2.62e-89	262.0	COG0197@1|root,COG0197@2|Bacteria,3WTGA@544448|Tenericutes	544448|Tenericutes	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs	rplP	-	-	ko:K02878	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L16
WP_036452155.1	1034808.GIG_01730	6.11e-22	86.7	COG0255@1|root,COG0255@2|Bacteria,3WTX6@544448|Tenericutes	544448|Tenericutes	J	Belongs to the universal ribosomal protein uL29 family	rpmC	-	-	ko:K02904	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L29
WP_036452158.1	747682.MALL_0593	8.36e-47	151.0	COG0186@1|root,COG0186@2|Bacteria,3WTW8@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA	rpsQ	-	-	ko:K02961	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17
WP_036452160.1	1117644.MCANPG14_03275	3.49e-72	218.0	COG0093@1|root,COG0093@2|Bacteria,3WTN8@544448|Tenericutes	544448|Tenericutes	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome	rplN	-	-	ko:K02874	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14
WP_036452162.1	1117644.MCANPG14_03280	1.78e-50	162.0	COG0198@1|root,COG0198@2|Bacteria,3WTRU@544448|Tenericutes	544448|Tenericutes	J	One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit	rplX	-	-	ko:K02895	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,ribosomal_L24
WP_036452164.1	1034808.GIG_01710	1.78e-110	319.0	COG0094@1|root,COG0094@2|Bacteria,3WT4K@544448|Tenericutes	544448|Tenericutes	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	rplE	-	-	ko:K02931	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L5,Ribosomal_L5_C
WP_036452166.1	1117644.MCANPG14_03290	1.38e-37	125.0	COG0199@1|root,COG0199@2|Bacteria,3WTWI@544448|Tenericutes	544448|Tenericutes	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site	rpsN	-	-	ko:K02954	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S14
WP_036452168.1	1117644.MCANPG14_03295	1.66e-77	232.0	COG0096@1|root,COG0096@2|Bacteria,3WTD8@544448|Tenericutes	544448|Tenericutes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit	rpsH	-	-	ko:K02994	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S8
WP_036452171.1	1246955.MCYN_0191	5.53e-89	265.0	COG0097@1|root,COG0097@2|Bacteria,3WT1B@544448|Tenericutes	544448|Tenericutes	J	This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tRNA binding site of the peptidyltransferase center	rplF	-	-	ko:K02933	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L6
WP_036452174.1	747682.MALL_0600	3.02e-57	179.0	COG0256@1|root,COG0256@2|Bacteria,3WTJJ@544448|Tenericutes	544448|Tenericutes	J	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance	rplR	-	-	ko:K02881	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L18p
WP_036452184.1	1246955.MCYN_0296	6.26e-115	343.0	COG1420@1|root,COG1420@2|Bacteria,3WT90@544448|Tenericutes	544448|Tenericutes	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	hrcA	-	-	ko:K03705	-	-	-	-	ko00000,ko03000	-	-	-	HrcA,HrcA_DNA-bdg
WP_036452187.1	1117644.MCANPG14_01153	1.98e-57	192.0	COG0576@1|root,COG0576@2|Bacteria,3WTC9@544448|Tenericutes	544448|Tenericutes	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	-	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
WP_036452189.1	1246955.MCYN_0298	0.0	938.0	COG0443@1|root,COG0443@2|Bacteria,3WT0V@544448|Tenericutes	544448|Tenericutes	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
WP_036452191.1	1117644.MCANPG14_02201	5.02e-239	665.0	COG0166@1|root,COG0166@2|Bacteria,3WSUT@544448|Tenericutes	544448|Tenericutes	G	Glucose-6-phosphate isomerase	pgi	-	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGI
WP_036452192.1	1246955.MCYN_0788	2.32e-62	202.0	COG1187@1|root,COG1187@2|Bacteria,3WTGK@544448|Tenericutes	544448|Tenericutes	J	Belongs to the pseudouridine synthase RsuA family	rsuA	-	5.4.99.19	ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_036452198.1	512564.MCRO_0260	9.17e-137	396.0	COG1323@1|root,COG1323@2|Bacteria,3WSXW@544448|Tenericutes	544448|Tenericutes	S	Belongs to the UPF0348 family	-	-	-	-	-	-	-	-	-	-	-	-	HIGH_NTase1
WP_036452201.1	1246955.MCYN_0334	1.46e-35	121.0	COG0333@1|root,COG0333@2|Bacteria,3WTYB@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
WP_036452204.1	1246955.MCYN_0335	2.16e-84	256.0	COG0632@1|root,COG0632@2|Bacteria,3WTER@544448|Tenericutes	544448|Tenericutes	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	-	3.6.4.12	ko:K03550	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	HHH_5,RuvA_C,RuvA_N
WP_036452209.1	1117644.MCANPG14_01308	1.24e-139	404.0	COG2255@1|root,COG2255@2|Bacteria,3WSUH@544448|Tenericutes	544448|Tenericutes	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing	ruvB	-	3.6.4.12	ko:K03551	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvB_C,RuvB_N
WP_036452211.1	262723.MS53_0167	5.01e-301	858.0	COG0341@1|root,COG0342@1|root,COG0341@2|Bacteria,COG0342@2|Bacteria,3WSV4@544448|Tenericutes	544448|Tenericutes	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	-	-	ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4	-	-	SecD_SecF,Sec_GG
WP_036452221.1	1117644.MCANPG14_02351	1.81e-252	698.0	COG0536@1|root,COG0536@2|Bacteria,3WSWY@544448|Tenericutes	544448|Tenericutes	S	An essential GTPase which binds GTP, GDP and possibly (p)ppGpp with moderate affinity, with high nucleotide exchange rates and a fairly low GTP hydrolysis rate. Plays a role in control of the cell cycle, stress response, ribosome biogenesis and in those bacteria that undergo differentiation, in morphogenesis control	obg	-	-	ko:K03979	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DUF1967,GTP1_OBG,MMR_HSR1
WP_036452233.1	1117644.MCANPG14_03035	3.03e-301	834.0	COG0173@1|root,COG0173@2|Bacteria,3WT0T@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)	aspS	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
WP_036452235.1	1117644.MCANPG14_03030	6.02e-151	443.0	COG0124@1|root,COG0124@2|Bacteria,3WSVQ@544448|Tenericutes	544448|Tenericutes	J	histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_His
WP_036452245.1	747682.MALL_0661	5.38e-143	418.0	COG0601@1|root,COG0601@2|Bacteria,3WSVD@544448|Tenericutes	544448|Tenericutes	P	abc transporter permease protein	oppB	-	-	ko:K02033,ko:K15581	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1
WP_036452249.1	1117644.MCANPG14_01681	7.74e-201	562.0	COG0444@1|root,COG0444@2|Bacteria,3WSW1@544448|Tenericutes	544448|Tenericutes	EP	Belongs to the ABC transporter superfamily	oppD	-	-	ko:K02031,ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
WP_036452252.1	1117644.MCANPG14_01686	1.53e-245	712.0	COG4608@1|root,COG4608@2|Bacteria,3WT10@544448|Tenericutes	544448|Tenericutes	E	Belongs to the ABC transporter superfamily	oppF	-	-	ko:K02032,ko:K10823	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
WP_036452255.1	1188235.MBVG_7140	4.82e-62	194.0	COG0009@1|root,COG0009@2|Bacteria,3WTDX@544448|Tenericutes	544448|Tenericutes	J	Belongs to the SUA5 family	sua5	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
WP_036452257.1	446471.Xcel_0822	8.48e-18	79.3	COG2314@1|root,COG2314@2|Bacteria	2|Bacteria	J	TM2 domain	-	-	-	-	-	-	-	-	-	-	-	-	TM2
WP_036452260.1	1246955.MCYN_0808	8.87e-25	92.8	COG0267@1|root,COG0267@2|Bacteria,3WTX8@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_036452262.1	1117644.MCANPG14_00483	8.65e-190	534.0	COG0006@1|root,COG0006@2|Bacteria,3WSXU@544448|Tenericutes	544448|Tenericutes	E	XAA-PRO aminopeptidase	pepP	-	3.4.11.9,3.4.13.9	ko:K01262,ko:K01271	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Peptidase_M24
WP_036452264.1	1117644.MCANPG14_00488	9.72e-102	308.0	COG0596@1|root,COG0596@2|Bacteria,3WSZ3@544448|Tenericutes	544448|Tenericutes	E	Belongs to the peptidase S33 family	pip	-	3.4.11.5	ko:K01259	ko00330,map00330	-	R00135	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Abhydrolase_1
WP_036452267.1	1188234.MALK_2530	1.74e-64	214.0	COG0500@1|root,COG2226@2|Bacteria,3WTJU@544448|Tenericutes	544448|Tenericutes	Q	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_25
WP_036452270.1	1117644.MCANPG14_01581	0.0	1059.0	COG0481@1|root,COG0481@2|Bacteria,3WSVR@544448|Tenericutes	544448|Tenericutes	J	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner	lepA	-	-	ko:K03596	ko05134,map05134	-	-	-	ko00000,ko00001	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2,LepA_C
WP_036452273.1	243272.MARTH_orf580	9.11e-125	375.0	COG0402@1|root,COG0402@2|Bacteria,3WUQC@544448|Tenericutes	544448|Tenericutes	F	Amidohydrolase family	-	-	3.5.4.28,3.5.4.31	ko:K12960	ko00270,ko01100,map00270,map01100	-	R09660	RC00477	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
WP_036452276.1	1117644.MCANPG14_03195	3.48e-249	694.0	COG0008@1|root,COG0008@2|Bacteria,3WT19@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)	gltX	-	6.1.1.17,6.1.1.24	ko:K01885,ko:K09698	ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120	M00121,M00359,M00360	R03651,R05578	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016	-	-	-	tRNA-synt_1c
WP_036452286.1	747682.MALL_0774	7.83e-31	112.0	COG0736@1|root,COG0736@2|Bacteria,3WTVK@544448|Tenericutes	544448|Tenericutes	H	Belongs to the P-Pant transferase superfamily	acpS	-	2.7.8.7	ko:K00997	ko00770,map00770	-	R01625	RC00002	ko00000,ko00001,ko01000	-	-	-	ACPS
WP_036452289.1	512564.MCRO_0519	1.02e-79	247.0	COG0204@1|root,COG0204@2|Bacteria,3WTAB@544448|Tenericutes	544448|Tenericutes	I	1-acyl-sn-glycerol-3-phosphate acyltransferase	plsC	-	2.3.1.51	ko:K00655	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R02241,R09381	RC00004,RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyltransferase
WP_036452292.1	1246955.MCYN_0395	1.22e-104	306.0	COG1386@1|root,COG1386@2|Bacteria,3WT47@544448|Tenericutes	544448|Tenericutes	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_036452295.1	1117644.MCANPG14_01248	1.19e-108	323.0	COG0564@1|root,COG0564@2|Bacteria,3WT1X@544448|Tenericutes	544448|Tenericutes	J	Belongs to the pseudouridine synthase RluA family	rluC	-	5.4.99.24	ko:K06179	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_036452297.1	1188235.MBVG_5000	1.63e-33	118.0	29ZUW@1|root,30MW0@2|Bacteria,3WTUX@544448|Tenericutes	544448|Tenericutes	H	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	-	6.3.5.6,6.3.5.7	ko:K02435	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Glu-tRNAGln
WP_036452299.1	747682.MALL_0780	1.85e-184	528.0	COG0154@1|root,COG0154@2|Bacteria,3WT0C@544448|Tenericutes	544448|Tenericutes	J	amidotransferase, A subunit	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
WP_036452300.1	1117644.MCANPG14_01263	6.54e-247	689.0	COG0064@1|root,COG0064@2|Bacteria,3WSWV@544448|Tenericutes	544448|Tenericutes	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatB	-	6.3.5.6,6.3.5.7	ko:K02434	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	GatB_N,GatB_Yqey
WP_036452303.1	519441.Smon_1419	4.44e-117	363.0	COG2189@1|root,COG2189@2|Bacteria,379RF@32066|Fusobacteria	32066|Fusobacteria	L	DNA methylase	-	-	2.1.1.72	ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase
WP_036452306.1	938288.HG326226_gene626	2e-116	367.0	COG1061@1|root,COG1061@2|Bacteria,1UQNX@1239|Firmicutes,24AW2@186801|Clostridia	186801|Clostridia	L	Type III restriction enzyme, res subunit	-	-	3.1.21.5	ko:K01156	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	ResIII
WP_036452325.1	512564.MCRO_0744	1.74e-44	146.0	COG0537@1|root,COG0537@2|Bacteria,3WTPI@544448|Tenericutes	544448|Tenericutes	FG	COG0537 Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	hit	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	-	HIT
WP_036452327.1	747682.MALL_0748	1.43e-42	140.0	COG0228@1|root,COG0228@2|Bacteria,3WTVG@544448|Tenericutes	544448|Tenericutes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	-	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
WP_036452329.1	1117644.MCANPG14_00105	4.02e-67	204.0	COG0335@1|root,COG0335@2|Bacteria,3WTJW@544448|Tenericutes	544448|Tenericutes	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
WP_036452332.1	1117644.MCANPG14_01606	6.14e-141	404.0	COG0648@1|root,COG0648@2|Bacteria,3WSYK@544448|Tenericutes	544448|Tenericutes	L	Endonuclease IV plays a role in DNA repair. It cleaves phosphodiester bonds at apurinic or apyrimidinic sites (AP sites) to produce new 5'-ends that are base-free deoxyribose 5-phosphate residues. It preferentially attacks modified AP sites created by bleomycin and neocarzinostatin	nfo	-	3.1.21.2	ko:K01151	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AP_endonuc_2
WP_036452334.1	747682.MALL_0553	3.26e-130	380.0	COG1609@1|root,COG1609@2|Bacteria,3WT51@544448|Tenericutes	544448|Tenericutes	K	Bacterial regulatory proteins, lacI family	-	-	-	ko:K02529,ko:K03484	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
WP_036452335.1	1117644.MCANPG14_00255	8.96e-165	469.0	COG0468@1|root,COG0468@2|Bacteria,3WSYY@544448|Tenericutes	544448|Tenericutes	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	recA	-	-	ko:K03553	ko03440,map03440	M00729	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	RecA
WP_036452338.1	1117644.MCANPG14_03395	4.17e-42	139.0	COG0184@1|root,COG0184@2|Bacteria,3WTV2@544448|Tenericutes	544448|Tenericutes	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	rpsO	-	-	ko:K02956	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S15
WP_036452341.1	1117644.MCANPG14_03385	4.07e-128	371.0	COG0561@1|root,COG0561@2|Bacteria,3WSX9@544448|Tenericutes	544448|Tenericutes	S	hydrolases of the HAD superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
