## Tue Apr 25 21:45:21 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_32ilws39 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_32ilws39 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_32ilws39/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_259430185.1	1188240.MYEA_4000	1.78e-163	459.0	COG3638@1|root,COG3638@2|Bacteria,3WTFH@544448|Tenericutes	544448|Tenericutes	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system	phnC	-	3.6.3.28	ko:K02041	ko02010,map02010	M00223	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9	-	-	ABC_tran
WP_259430186.1	1188240.MYEA_3990	6.89e-178	510.0	COG3221@1|root,COG3221@2|Bacteria,3WSZ9@544448|Tenericutes	544448|Tenericutes	P	ABC transporter, phosphonate, periplasmic substrate-binding protein	phnD	-	-	ko:K02044	ko02010,map02010	M00223	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.9	-	-	Phosphonate-bd
WP_259430187.1	1188240.MYEA_3960	2.69e-137	389.0	2B695@1|root,31Z6H@2|Bacteria,3WUG8@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430188.1	1188240.MYEA_3950	2.35e-248	686.0	COG0706@1|root,COG0706@2|Bacteria,3WSXV@544448|Tenericutes	544448|Tenericutes	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins. Aids folding of multispanning membrane proteins (By similarity)	yidC	-	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
WP_259430189.1	1188240.MYEA_3940	7.19e-68	206.0	COG0594@1|root,COG0594@2|Bacteria,3WTRM@544448|Tenericutes	544448|Tenericutes	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	-	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
WP_259430190.1	1188240.MYEA_3920	0.0	870.0	COG0593@1|root,COG0593@2|Bacteria,3WT3A@544448|Tenericutes	544448|Tenericutes	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	-	-	ko:K02313	ko02020,ko04112,map02020,map04112	-	-	-	ko00000,ko00001,ko03032,ko03036	-	-	-	Bac_DnaA,Bac_DnaA_C,DnaA_N
WP_259430191.1	1188240.MYEA_3910	3.26e-255	701.0	COG0592@1|root,COG0592@2|Bacteria,3WT7C@544448|Tenericutes	544448|Tenericutes	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
WP_259430192.1	1188240.MYEA_3900	0.0	1418.0	COG1404@1|root,COG1404@2|Bacteria,3WT8A@544448|Tenericutes	544448|Tenericutes	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S8
WP_259430193.1	1188240.MYEA_3890	1.3e-240	662.0	COG0464@1|root,COG0464@2|Bacteria,3WT8B@544448|Tenericutes	544448|Tenericutes	O	hmm pf00004	-	-	-	-	-	-	-	-	-	-	-	-	AAA
WP_259430194.1	1188240.MYEA_3880	4.31e-123	351.0	COG1658@1|root,COG1658@2|Bacteria,3WTD2@544448|Tenericutes	544448|Tenericutes	J	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step	rnmV	-	3.1.26.8	ko:K05985	-	-	-	-	ko00000,ko01000	-	-	-	DUF4093,Toprim,Toprim_2
WP_259430195.1	1188240.MYEA_3870	7.66e-180	501.0	COG0030@1|root,COG0030@2|Bacteria,3WTCB@544448|Tenericutes	544448|Tenericutes	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits	ksgA	-	2.1.1.182	ko:K02528	-	-	R10716	RC00003,RC03257	ko00000,ko01000,ko03009	-	-	-	RrnaAD
WP_259430196.1	1188240.MYEA_3860	3.48e-316	864.0	COG0534@1|root,COG0534@2|Bacteria,3WTJ7@544448|Tenericutes	544448|Tenericutes	V	MatE	-	-	-	-	-	-	-	-	-	-	-	-	MatE
WP_259430197.1	1188240.MYEA_3850	0.0	1243.0	COG0187@1|root,COG0187@2|Bacteria,3WSVJ@544448|Tenericutes	544448|Tenericutes	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_259430198.1	1188240.MYEA_3840	0.0	1548.0	COG0188@1|root,COG0188@2|Bacteria,3WSVS@544448|Tenericutes	544448|Tenericutes	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
WP_259430199.1	1188240.MYEA_0180	1.28e-19	89.4	2A0EP@1|root,30NIE@2|Bacteria,3WUN0@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430200.1	880447.MSB_A0613	1.45e-165	486.0	COG0553@1|root,COG0553@2|Bacteria,3WTY4@544448|Tenericutes	544448|Tenericutes	KL	SNF2 family N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	SNF2_N
WP_259430201.1	1188240.MYEA_3820	6.71e-113	327.0	COG5340@1|root,COG5340@2|Bacteria,3WTEM@544448|Tenericutes	544448|Tenericutes	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430202.1	1188240.MYEA_3810	8.77e-137	387.0	COG5340@1|root,COG5340@2|Bacteria,3WTEM@544448|Tenericutes	544448|Tenericutes	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430203.1	1188240.MYEA_3800	1.32e-228	631.0	COG2253@1|root,COG2253@2|Bacteria,3WTGW@544448|Tenericutes	544448|Tenericutes	S	Nucleotidyl transferase AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	AbiEii
WP_259430205.1	1179777.D500_0689	1.19e-38	138.0	COG1482@1|root,COG1482@2|Bacteria,3WT9H@544448|Tenericutes	544448|Tenericutes	G	isomerase	manA	-	5.3.1.8	ko:K01809	ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130	M00114	R01819	RC00376	ko00000,ko00001,ko00002,ko01000	-	-	-	PMI_typeI
WP_259430206.1	880447.MSB_A0829	1.09e-315	871.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,3WT5S@544448|Tenericutes	544448|Tenericutes	G	Phosphotransferase system, EIIC	-	-	2.7.1.199,2.7.1.208	ko:K02790,ko:K02791	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00266	R02738,R04111	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.3	-	-	PTS_EIIB,PTS_EIIC
WP_259430207.1	880447.MSB_A0829	2.89e-289	804.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,3WT5S@544448|Tenericutes	544448|Tenericutes	G	Phosphotransferase system, EIIC	-	-	2.7.1.199,2.7.1.208	ko:K02790,ko:K02791	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00266	R02738,R04111	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.3	-	-	PTS_EIIB,PTS_EIIC
WP_259430208.1	1292033.MPUT9231_0630	1.69e-102	298.0	COG2453@1|root,COG2453@2|Bacteria,3WTDS@544448|Tenericutes	544448|Tenericutes	T	Dual specificity phosphatase, catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	DSPc
WP_259430209.1	1179777.D500_0576	1.16e-118	345.0	28XBU@1|root,2ZJ9R@2|Bacteria,3WT8I@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430211.1	1188240.MYEA_3790	5.9e-189	525.0	COG0084@1|root,COG0084@2|Bacteria,3WSY0@544448|Tenericutes	544448|Tenericutes	L	hmm tigr00010	tatD	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
WP_259430212.1	1188240.MYEA_3780	1.35e-134	382.0	COG1182@1|root,COG1182@2|Bacteria,3WSZ4@544448|Tenericutes	544448|Tenericutes	C	Catalyzes the reductive cleavage of azo bond in aromatic azo compounds to the corresponding amines. Requires NADH, but not NADPH, as an electron donor for its activity	acpD	-	-	ko:K01118	-	-	-	-	ko00000,ko01000	-	-	-	Flavodoxin_2
WP_259430214.1	1188240.MYEA_3750	3.6e-65	202.0	2B6J6@1|root,31ZHJ@2|Bacteria,3WUXP@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430215.1	1188240.MYEA_3720	0.0	995.0	COG0488@1|root,COG0488@2|Bacteria,3WT1U@544448|Tenericutes	544448|Tenericutes	S	abc transporter atp-binding protein	yheS_1	-	-	ko:K06158	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,ABC_tran_Xtn
WP_259430216.1	1188240.MYEA_3710	1.67e-195	544.0	2BZGY@1|root,349EE@2|Bacteria,3WTF8@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430217.1	1188240.MYEA_3700	1.9e-223	620.0	2F2UJ@1|root,33VQJ@2|Bacteria,3WTGY@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430218.1	1188240.MYEA_3690	9e-295	808.0	2B5G0@1|root,31YAN@2|Bacteria,3WT83@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430219.1	1188240.MYEA_3680	8.65e-162	453.0	COG1131@1|root,COG1131@2|Bacteria,3WT59@544448|Tenericutes	544448|Tenericutes	V	abc transporter atp-binding protein	bcrA	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_259430220.1	1188240.MYEA_3670	0.0	1094.0	COG1277@1|root,COG1277@2|Bacteria,3WT28@544448|Tenericutes	544448|Tenericutes	S	ABC-type transport system involved in multi-copper enzyme maturation permease component	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_2
WP_259430221.1	1188240.MYEA_3650	1.58e-172	483.0	COG0084@1|root,COG0084@2|Bacteria,3WT9W@544448|Tenericutes	544448|Tenericutes	L	TatD related DNase	-	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
WP_259430222.1	1188240.MYEA_3640	2.21e-167	468.0	COG0584@1|root,COG0584@2|Bacteria,3WT6A@544448|Tenericutes	544448|Tenericutes	C	glycerophosphoryl diester phosphodiesterase	glpQ	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD
WP_259430223.1	1188240.MYEA_3630	1.67e-308	849.0	2BMCG@1|root,32FWP@2|Bacteria,3WT1P@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430224.1	1188240.MYEA_3620	2.87e-184	518.0	COG1073@1|root,COG1073@2|Bacteria,3WTC1@544448|Tenericutes	544448|Tenericutes	S	Alpha/beta hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
WP_259430225.1	1188240.MYEA_3610	6.2e-101	296.0	COG4720@1|root,COG4720@2|Bacteria,3WTM9@544448|Tenericutes	544448|Tenericutes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430226.1	1188240.MYEA_3600	0.0	901.0	COG2865@1|root,COG2865@2|Bacteria,3WTAH@544448|Tenericutes	544448|Tenericutes	K	transcriptional regulator containing an HTH domain and an	-	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AlbA_2,HATPase_c_4
WP_259430227.1	1188240.MYEA_3590	4.01e-56	181.0	2F9TD@1|root,34235@2|Bacteria,3WT44@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430228.1	1188240.MYEA_3590	4.13e-89	266.0	2F9TD@1|root,34235@2|Bacteria,3WT44@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430229.1	272632.MSC_0054	2.26e-290	807.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,3WT8U@544448|Tenericutes	544448|Tenericutes	G	Phosphotransferase system, EIIC	-	-	2.7.1.199	ko:K02777,ko:K02778,ko:K02779	ko00010,ko00500,ko00520,ko02026,ko02060,ko05111,map00010,map00500,map00520,map02026,map02060,map05111	M00265,M00266,M00268,M00270,M00272,M00303,M00806	R02738,R02780,R04111,R04394,R05132,R08559	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.1	-	-	PTS_EIIA_1,PTS_EIIB,PTS_EIIC
WP_259430230.1	1188240.MYEA_3580	7.23e-301	821.0	COG0172@1|root,COG0172@2|Bacteria,3WSVI@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	serS	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Seryl_tRNA_N,tRNA-synt_2b
WP_259430231.1	1188240.MYEA_3570	1.83e-134	382.0	COG2059@1|root,COG2059@2|Bacteria,3WT77@544448|Tenericutes	544448|Tenericutes	P	chromate transport protein	chrA-1	-	-	ko:K07240	-	-	-	-	ko00000,ko02000	2.A.51.1	-	-	Chromate_transp
WP_259430232.1	1188240.MYEA_3560	1.79e-145	411.0	COG2059@1|root,COG2059@2|Bacteria,3WSV8@544448|Tenericutes	544448|Tenericutes	P	chromate transport protein	chrA-2	-	-	-	-	-	-	-	-	-	-	-	Chromate_transp
WP_259430233.1	827.JFJK01000002_gene910	2.31e-117	369.0	COG1401@1|root,COG1401@2|Bacteria,1QMZD@1224|Proteobacteria,42UED@68525|delta/epsilon subdivisions,2YQ1V@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	V	GTPase subunit of restriction endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	AAA_5
WP_259430234.1	827.JFJK01000002_gene911	9.4e-109	333.0	28HCC@1|root,2Z7P8@2|Bacteria,1Q39Y@1224|Proteobacteria,42WZX@68525|delta/epsilon subdivisions,2YR0B@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	L	LlaJI restriction endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	RE_LlaJI
WP_259430235.1	1188240.MYEA_3280	1.18e-226	624.0	COG0225@1|root,COG0229@1|root,COG0225@2|Bacteria,COG0229@2|Bacteria,3WTJE@544448|Tenericutes	544448|Tenericutes	O	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine	msrA	-	1.8.4.11,1.8.4.12	ko:K07304,ko:K12267	-	-	-	-	ko00000,ko01000	-	-	-	PMSR,SelR
WP_259430236.1	1292033.MPUT9231_2280	2.34e-110	322.0	COG0036@1|root,COG0036@2|Bacteria,3WTDV@544448|Tenericutes	544448|Tenericutes	G	Ribulose-phosphate 3 epimerase family	-	-	5.1.3.1	ko:K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01529	RC00540	ko00000,ko00001,ko00002,ko01000	-	-	-	Ribul_P_3_epim
WP_259430237.1	1292033.MPUT9231_2290	0.0	890.0	COG3037@1|root,COG3414@1|root,COG3037@2|Bacteria,COG3414@2|Bacteria,3WT2V@544448|Tenericutes	544448|Tenericutes	G	PTS system sugar-specific permease component	ulaA	-	2.7.1.194	ko:K02822,ko:K03475	ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060	M00283,M00550	R07671	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.7.1	-	-	EIIC-GAT,PTS_IIB
WP_259430238.1	1292033.MPUT9231_2300	1.4e-68	211.0	COG1762@1|root,COG1762@2|Bacteria,3WTH8@544448|Tenericutes	544448|Tenericutes	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	-	-	2.7.1.194	ko:K02821	ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060	M00283,M00550	R07671	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.7.1	-	-	PTS_EIIA_2
WP_259430239.1	1188240.MYEA_3290	0.0	1524.0	COG4166@1|root,COG4166@2|Bacteria,3WT8F@544448|Tenericutes	544448|Tenericutes	E	Bacterial extracellular solute-binding proteins, family 5 Middle	oppA	-	-	ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	SBP_bac_5
WP_259430240.1	1188240.MYEA_3300	0.0	1144.0	COG0444@1|root,COG4608@1|root,COG0444@2|Bacteria,COG4608@2|Bacteria,3WT2K@544448|Tenericutes	544448|Tenericutes	P	Belongs to the ABC transporter superfamily	oppF	-	-	ko:K10823	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
WP_259430241.1	1188240.MYEA_3310	0.0	1035.0	COG0444@1|root,COG0444@2|Bacteria,3WSW1@544448|Tenericutes	544448|Tenericutes	EP	Belongs to the ABC transporter superfamily	oppD	-	-	ko:K02031,ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
WP_259430242.1	1188240.MYEA_3320	9.64e-199	555.0	COG1173@1|root,COG1173@2|Bacteria,3WT34@544448|Tenericutes	544448|Tenericutes	P	Permease protein	oppC	-	-	ko:K15582	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1,OppC_N
WP_259430243.1	1188240.MYEA_3330	4.24e-272	747.0	COG0601@1|root,COG0601@2|Bacteria,3WSVD@544448|Tenericutes	544448|Tenericutes	P	abc transporter permease protein	oppB	-	-	ko:K02033,ko:K15581	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	BPD_transp_1
WP_259430244.1	1188240.MYEA_3340	8.01e-94	276.0	2CEX5@1|root,2ZXKS@2|Bacteria,3WTNA@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430245.1	1188240.MYEA_3350	0.0	1753.0	COG0013@1|root,COG0013@2|Bacteria,3WT0N@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	-	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
WP_259430246.1	1188240.MYEA_3370	2.39e-313	853.0	COG1373@1|root,COG1373@2|Bacteria,3WT4S@544448|Tenericutes	544448|Tenericutes	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
WP_259430247.1	1188240.MYEA_3380	0.0	1167.0	COG1164@1|root,COG1164@2|Bacteria,3WT06@544448|Tenericutes	544448|Tenericutes	E	hmm tigr00181	pepF	-	-	ko:K08602	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M3,Peptidase_M3_N
WP_259430248.1	1188240.MYEA_3390	2e-145	412.0	2CJYX@1|root,340YT@2|Bacteria,3WTE6@544448|Tenericutes	544448|Tenericutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_259430250.1	1188240.MYEA_3410	0.0	955.0	COG1190@1|root,COG1190@2|Bacteria,3WT4Y@544448|Tenericutes	544448|Tenericutes	J	Belongs to the class-II aminoacyl-tRNA synthetase family	lysS	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	6.1.1.6	ko:K04567	ko00970,map00970	M00359,M00360	R03658	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2,tRNA_anti-codon
WP_259430251.1	1188240.MYEA_3420	2.14e-232	639.0	COG0042@1|root,COG0042@2|Bacteria,3WSV1@544448|Tenericutes	544448|Tenericutes	J	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	dusB	-	-	-	-	-	-	-	-	-	-	-	Dus
WP_259430252.1	1188240.MYEA_3430	3.5e-64	196.0	2CEX3@1|root,2ZXSX@2|Bacteria,3WTTB@544448|Tenericutes	544448|Tenericutes	S	Domain of unknown function (DUF1904)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1904
WP_259430253.1	1188240.MYEA_3440	3.64e-99	288.0	COG1225@1|root,COG1225@2|Bacteria,3WTMC@544448|Tenericutes	544448|Tenericutes	O	Redoxin	bcp	-	1.11.1.15	ko:K03564	-	-	-	-	ko00000,ko01000	-	-	-	AhpC-TSA
WP_259430254.1	272632.MSC_1061	0.0	1031.0	COG1404@1|root,COG1404@2|Bacteria,3WT8A@544448|Tenericutes	544448|Tenericutes	O	Subtilase family	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S8
WP_259430255.1	272632.MSC_1062	6.39e-192	539.0	COG0464@1|root,COG0464@2|Bacteria,3WT8B@544448|Tenericutes	544448|Tenericutes	O	hmm pf00004	-	-	-	-	-	-	-	-	-	-	-	-	AAA
WP_259430256.1	1188240.MYEA_3450	0.0	1009.0	COG0143@1|root,COG0143@2|Bacteria,3WSXZ@544448|Tenericutes	544448|Tenericutes	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g
WP_259430258.1	1179777.D500_0409	5.57e-193	558.0	COG0507@1|root,COG0507@2|Bacteria,3WSWS@544448|Tenericutes	544448|Tenericutes	L	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_19,PDDEXK_3
WP_259430259.1	1188240.MYEA_3480	1.44e-231	639.0	COG0462@1|root,COG0462@2|Bacteria,3WSZG@544448|Tenericutes	544448|Tenericutes	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyl_synth,Pribosyltran,Pribosyltran_N
WP_259430260.1	1188240.MYEA_3490	2.66e-126	360.0	COG0193@1|root,COG0193@2|Bacteria,3WT8R@544448|Tenericutes	544448|Tenericutes	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	-	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
WP_259430261.1	1188240.MYEA_3500	2.33e-197	550.0	COG0039@1|root,COG0039@2|Bacteria,3WT4D@544448|Tenericutes	544448|Tenericutes	C	Belongs to the LDH MDH superfamily	ldh	-	1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922	-	R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147	-	-	-	Ldh_1_C,Ldh_1_N
